atom[252]Ga	a	0.543792	0.47861	0.13142	0.005	1	0.019	Def	0
atom[253]Ga	a	0.425147	0.48725	0.127025	0.005	1	0.019	Def	0
atom[254]Ga	a	0.446377	0.481957	0.15449	0.005	1	0.019	Def	0
atom[255]Ga	a	0.489202	0.492221	0.158885	0.005	1	0.019	Def	0
atom[256]Ga	a	0.467973	0.497514	0.13142	0.005	1	0.019	Def	0
atom[257]Ga	a	0.349328	0.506154	0.127025	0.005	1	0.019	Def	0
atom[258]Ga	a	0.370558	0.500861	0.15449	0.005	1	0.019	Def	0
atom[259]Ga	a	0.413383	0.511125	0.158885	0.005	1	0.019	Def	0
atom[260]Ga	a	0.392154	0.516418	0.13142	0.005	1	0.019	Def	0
atom[261]Ga	a	0.27351	0.525057	0.127025	0.005	1	0.019	Def	0
atom[262]Ga	a	0.294739	0.519764	0.15449	0.005	1	0.019	Def	0
atom[263]Ga	a	0.337564	0.530029	0.158885	0.005	1	0.019	Def	0
atom[264]Ga	a	0.316335	0.535322	0.13142	0.005	1	0.019	Def	0
atom[265]Ga	a	0.21892	0.538668	0.15449	0.005	1	0.019	Def	0
atom[266]Ga	a	0.261745	0.548933	0.158885	0.005	1	0.019	Def	0
atom[267]Ga	a	0.738255	0.451067	0.127025	0.005	1	0.019	Def	0
atom[268]Ga	a	0.759484	0.445774	0.15449	0.005	1	0.019	Def	0
atom[269]Ga	a	0.662436	0.469971	0.127025	0.005	1	0.019	Def	0
atom[270]Ga	a	0.683665	0.464678	0.15449	0.005	1	0.019	Def	0
atom[271]Ga	a	0.72649	0.474943	0.158885	0.005	1	0.019	Def	0
atom[272]Ga	a	0.705261	0.480236	0.13142	0.005	1	0.019	Def	0
atom[273]Ga	a	0.586617	0.488875	0.127025	0.005	1	0.019	Def	0
atom[274]Ga	a	0.607846	0.483582	0.15449	0.005	1	0.019	Def	0
atom[275]Ga	a	0.650672	0.493847	0.158885	0.005	1	0.019	Def	0
atom[276]Ga	a	0.629442	0.49914	0.13142	0.005	1	0.019	Def	0
atom[277]Ga	a	0.510798	0.507779	0.127025	0.005	1	0.019	Def	0
atom[278]Ga	a	0.532027	0.502486	0.15449	0.005	1	0.019	Def	0
atom[279]Ga	a	0.574853	0.51275	0.158885	0.005	1	0.019	Def	0
atom[280]Ga	a	0.553623	0.518043	0.13142	0.005	1	0.019	Def	0
atom[281]Ga	a	0.434979	0.526683	0.127025	0.005	1	0.019	Def	0
atom[282]Ga	a	0.456208	0.52139	0.15449	0.005	1	0.019	Def	0
atom[283]Ga	a	0.499034	0.531654	0.158885	0.005	1	0.019	Def	0
atom[284]Ga	a	0.477804	0.536947	0.13142	0.005	1	0.019	Def	0
atom[285]Ga	a	0.35916	0.545586	0.127025	0.005	1	0.019	Def	0
atom[286]Ga	a	0.380389	0.540293	0.15449	0.005	1	0.019	Def	0
atom[287]Ga	a	0.423215	0.550558	0.158885	0.005	1	0.019	Def	0
atom[288]Ga	a	0.401985	0.555851	0.13142	0.005	1	0.019	Def	0
atom[289]Ga	a	0.283341	0.56449	0.127025	0.005	1	0.019	Def	0
atom[290]Ga	a	0.304571	0.559197	0.15449	0.005	1	0.019	Def	0
atom[291]Ga	a	0.347396	0.569462	0.158885	0.005	1	0.019	Def	0
atom[292]Ga	a	0.326167	0.574755	0.13142	0.005	1	0.019	Def	0
atom[293]Ga	a	0.228752	0.578101	0.15449	0.005	1	0.019	Def	0
atom[294]Ga	a	0.271577	0.588365	0.158885	0.005	1	0.019	Def	0
atom[295]Ga	a	0.748086	0.4905	0.127025	0.005	1	0.019	Def	0
atom[296]Ga	a	0.769316	0.485207	0.15449	0.005	1	0.019	Def	0
atom[297]Ga	a	0.672268	0.509404	0.127025	0.005	1	0.019	Def	0
atom[298]Ga	a	0.693497	0.504111	0.15449	0.005	1	0.019	Def	0
atom[299]Ga	a	0.736322	0.514375	0.158885	0.005	1	0.019	Def	0
atom[300]Ga	a	0.715093	0.519669	0.13142	0.005	1	0.019	Def	0
atom[301]Ga	a	0.596449	0.528308	0.127025	0.005	1	0.019	Def	0
atom[302]Ga	a	0.617678	0.523015	0.15449	0.005	1	0.019	Def	0
atom[303]Ga	a	0.660503	0.533279	0.158885	0.005	1	0.019	Def	0
atom[304]Ga	a	0.639274	0.538572	0.13142	0.005	1	0.019	Def	0
atom[305]Ga	a	0.52063	0.547212	0.127025	0.005	1	0.019	Def	0
atom[306]Ga	a	0.541859	0.541919	0.15449	0.005	1	0.019	Def	0
atom[307]Ga	a	0.584684	0.552183	0.158885	0.005	1	0.019	Def	0
atom[308]Ga	a	0.563455	0.557476	0.13142	0.005	1	0.019	Def	0
atom[309]Ga	a	0.444811	0.566115	0.127025	0.005	1	0.019	Def	0
atom[310]Ga	a	0.46604	0.560822	0.15449	0.005	1	0.019	Def	0
